"","Names","ARE.4","ARM.4","AUS.4","BFL.4","BGR.4","BHR.4","CAN.4","CHL.4","CYP.4","CZE.4","DEU.4","DNK.4","ENG.4","ESP.4","FIN.4","FRA.4","GEO.4","HKG.4","HRV.4","HUN.4","IDN.4","IRL.4","IRN.4","ITA.4","JPN.4","KAZ.4","KOR.4","KWT.4","LTU.4","MAR.4","NIR.4","NLD.4","NOR.4","NZL.4","OMN.4","POL.4","PRT.4","QAT.4","RUS.4","SAU.4","SGP.4","SRB.4","SVK.4","SVN.4","SWE.4","TUR.4","TWN.4","USA.4","BHR.N","IDN.N","IRN.N","JOR.N","KWT.N","MAR.N","ZAF.N","ARE.8","ARM.8","AUS.8","BHR.8","BWA.8","CAN.8","CHL.8","EGY.8","ENG.8","GEO.8","HKG.8","HUN.8","IRL.8","IRN.8","ISR.8","ITA.8","JPN.8","KAZ.8","KOR.8","KWT.8","LBN.8","LTU.8","MAR.8","MLT.8","MYS.8","NOR.8","NZL.8","OMN.8","QAT.8","RUS.8","SAU.8","SGP.8","SVN.8","SWE.8","THA.8","TUR.8","TWN.8","USA.8","ZAF.8"
"324","PS TV","0.000225037170257462","0.000101820419663944","0.000133028957713963","0.000136024702632808","0.00010081315867147","0.000117859005640024","6.65112127960884e-05","0.000164064655381579","8.88703150694581e-05","0.000197436503294949","0.000109835781050166","0.000111597921305043","9.61548504232118e-05","9.13958460532412e-05","0.000143976513436093","0.000117837178490288","0.000153329618579515","0.000212760213402917","0.000146776428139852","0.000116331042333227","0.000166993897304776","0.000184757996486666","0.00044040958406787","0.000120548739365108","8.64667174287142e-05","8.96656260689287e-05","6.37422593142233e-05","0.00042937316430916","0.00017852990657865","0.00015819516043664","0.000143560473500589","0.000122838104348658","0.000136668763565799","7.6202632459478e-05","6.27395917519633e-05","0.000117459354931168","7.66454688577753e-05","0.000309090037927473","0.000122613554065835","0.000535675794758851","0.000105021242390488","0.00016931629238146","9.21731935686363e-05","0.000121046153114587","0.000169186177347702","6.19080401416027e-05","0.000108393288279905","4.13425203189493e-05","0.000100073426436646","0.000135198054961268","0.000341979359204049","0.000259548567230304","0.000310448498603625","0.000156075935112477","0.00011798257641795","0.000375966771174376","0.000130040343395496","0.000196475393156157","0.000165344663410264","0.000100090658812155","7.01429513091077e-05","0.000273038605833483","0.000373630022525373","0.00038702542502193","0.000148982571358638","0.000508559254852483","0.000103579387202522","0.00023021787360197","0.000687328620000569","0.000122490366384193","0.000127600740308697","0.000177293657536904","0.000137643785269351","8.6455437834048e-05","0.000602217376176756","0.000226099118176492","0.000160017645029514","5.8354626203576e-05","8.48687233590589e-05","8.72254365109948e-05","0.000110665881292939","0.000173812714596466","0.000190306832306124","0.000218583633886218","9.96453928003194e-05","0.000656991294856583","0.000149772023922556","0.000101837561886529","0.000137914891525602","0.00029969751034507","9.06548941596012e-05","7.18355336716659e-05","5.07218342735764e-05","0.000176532306103047"
"325","LSDR TV","0.000870805645960129","0.000551218368547717","0.000782154320498877","0.000692593996759621","0.000757616837165094","0.00173533350475178","0.000443336193025155","0.000612036732648324","0.000672261328154704","0.00094422347715428","0.000972758309072776","0.00110134243012885","0.000955289836221405","0.000668792347947998","0.000853337678832425","0.000591519372531131","0.00146331205548763","0.00122995742800961","0.0013541013159079","0.00104951365833029","0.00119083649201132","0.00100954974430959","0.0016744675200084","0.00125043528310416","0.000634251193554899","0.000561618467501526","0.00084963418757213","0.000776951341096269","0.00120247282324095","0.000635229557577613","0.00137117183908683","0.000833907938756981","0.00134917431546649","0.000423495091290965","0.000439573466704361","0.000946396717738976","0.00111075693077978","0.00145878660380176","0.000609410185881734","0.00209469319877573","0.000456550318722297","0.00304025713810498","0.00071633411098168","0.000571896326100416","0.000964556504134928","0.000629541554004921","0.000660437159321623","0.000374754495321879","0.000649209739676311","0.000860630732357663","0.00162215190339943","0.000822127333810428","0.000906697746579611","0.0004596391062709","0.000930498337240852","0.000444235690718407","0.000612430408180553","0.000683167077224559","0.000917870451708398","0.00064406678887403","0.000637472110563886","0.0010906338213974","0.00101317613723919","0.00140571305908644","0.000884480961274239","0.002082217805538","0.00084914624221929","0.00105877547298727","0.00346042595980069","0.000571110241810764","0.000976615064574343","0.000837427241196237","0.00104961138024479","0.000516629123509433","0.00132261771655236","0.00078109806948217","0.000683888207884682","0.000202135324834671","0.000377907939114673","0.000523828988981833","0.000789689045247708","0.00103824298962063","0.00045243971100659","0.00141870173552873","0.00062385851422268","0.00287196719917398","0.000734976660030012","0.000900920337950513","0.00109361467918309","0.00125185401529638","0.000542966764922357","0.00043623468851271","0.000220833786815523","0.00129987072526374"
"326","LSDR_L TV","0.00098776224969041","0.00126987735212528","0.00187564275748896","0.001581938888914","0.00173843979760125","0.00397977692112755","0.000931238613813216","0.00110443573553066","0.00155196089580568","0.00138696475046208","0.00183278307998243","0.00230451482481159","0.00227707728605084","0.00136873635357371","0.00182652892023318","0.00131112347581589","0.0039596084261829","0.00259910671571032","0.00245720864439737","0.0022040632533052","0.00261582815005847","0.00177778994173108","0.00284865034666045","0.0027083660341556","0.00123358375007691","0.00164434805485865","0.00185947869580789","0.00133128567004622","0.00231783319959406","0.00114177030197984","0.00188173574628255","0.00186922190513769","0.00205467645884648","0.001094882750998","0.000647229843936635","0.00242161517993505","0.00146845186609171","0.0017386138418168","0.00138353684930197","0.0022013596611688","0.00109264592088795","0.00680114189610537","0.00096363315222673","0.00138549735264069","0.00246730918926081","0.00180990478955103","0.00135153925035034","0.000715862958059996","0.00151159230056486","0.00209490993306908","0.00243835138517859","0.00158214702497098","0.00177347056517069","0.00122865794898928","0.000900638490457166","0.00103756361216999","0.00146320456705306","0.00129267612423075","0.00172026712233834","0.00126718366442149","0.00105112897659113","0.00165323849351716","0.00152384425054159","0.00165924818430244","0.00215425977948902","0.00291243821345517","0.00163680270113537","0.00210573722185309","0.0036332757771177","0.00109564317622305","0.00229377772515943","0.00102819205091974","0.00217788874360057","0.00113460610373577","0.00237964520002268","0.00188847379430586","0.00142650893095535","0.000541189460351595","0.000861000255503107","0.00100045291309179","0.00160259021445732","0.00121715934035431","0.000883325696546283","0.00146556000754217","0.00156316222126251","0.00227482825134859","0.00137107436742193","0.00228310859940827","0.0028478427399581","0.00168775333703928","0.00128655627486805","0.000958478677651105","0.000501566150212575","0.00101389201348141"
"327","LSDR_R TV","0.00148770783051961","0.000791550077238124","0.00119380954127906","0.00149099084866941","0.00135193510898441","0.00285210706987394","0.000658612492014738","0.00143159583622172","0.00165333916803202","0.00205384756141237","0.00141977649337144","0.00139643398288317","0.00222820454829474","0.00109627641373996","0.00126156158717005","0.00124021239423052","0.00210248463048095","0.0020475325111655","0.00182389014318773","0.0012528069866584","0.00144080154111845","0.00159624852465085","0.00321730749620408","0.00181872323853254","0.00136401570455231","0.00137760276871903","0.00112903842926369","0.00152419693356489","0.00163134829041826","0.00123403082131597","0.00224352462292786","0.0015944053082798","0.00199612756007625","0.00059794441153711","0.0008241879666983","0.000921727470731972","0.00187913323653298","0.00260919410540857","0.00153613463547161","0.00357921074550713","0.00113582109926744","0.00146445780891814","0.00148654655391004","0.000988999754604292","0.00117933244077384","0.000725164481559242","0.000904832402218544","0.000538326822575694","0.00081127297987417","0.00110788422294201","0.00261287185200299","0.00115404054344039","0.00146331898312898","0.00096573999587796","0.0017105147167239","0.000804151668778792","0.00113772139042275","0.000879793667663412","0.00130746989026161","0.000779733509873453","0.00112182140562987","0.00210626751305017","0.00125118544578739","0.0028794856318909","0.00167183165707418","0.00299345183290002","0.00126819938430402","0.00149385708425706","0.00555791072973556","0.000973966514555676","0.00129042115248354","0.00178165577271802","0.00175875525819796","0.00106194486904129","0.00192093735530482","0.00139736883854608","0.00224075848287038","0.000426595511593283","0.000663752058543453","0.000691402513564802","0.00142571119888644","0.00206036699718765","0.000548504362961026","0.00283136962018923","0.00134208463333073","0.00564810992668666","0.00129698208346206","0.00109448346384693","0.00108872460371223","0.0020292362869599","0.000871835324674959","0.000766149308944015","0.000405508367113673","0.00271375510814861"
"328","LMADR TV","0.00231105575445501","0.00344631701000199","0.00455434732017256","0.00306062608507295","0.00414054847914825","0.00341171382851143","0.0013927015903057","0.0025781919298334","0.0033149819173265","0.00483532714957199","0.00279256052507748","0.00414908032997389","0.00324866940661201","0.00401890048067452","0.00288284733512264","0.00304187280509976","0.0058820773437587","0.00545435338978297","0.00391587552230091","0.00403859860515176","0.00367589986880332","0.00373535305142885","0.00734535860066544","0.00504056417104122","0.0022724635592585","0.0046499982361989","0.00361008237113146","0.00433027158364248","0.00389197677756653","0.0050733213903867","0.00514800223463981","0.00334183944444011","0.0027470417055268","0.00333708257246102","0.00129107081654506","0.00378927655321231","0.00381923483684764","0.0051599210006534","0.00190392324761707","0.00355464404107398","0.00299384810403723","0.00583038516708995","0.00266889476379192","0.00268733637188829","0.00359366144664438","0.00264327896797486","0.00355370321256023","0.00115795468611301","0.00285578745822479","0.00402046727606108","0.00748976716869809","0.00305514165125804","0.00294547080145603","0.00379389426904165","0.00222237696516365","0.00184162081277422","0.00322567407791664","0.00207460745731737","0.00425701886716834","0.00223204383197632","0.00270138769754485","0.00449056651728278","0.00406051529140008","0.00514622757202294","0.00353694444409587","0.00614085524103856","0.0022365084745651","0.0031586787760439","0.00642375521081485","0.00251463759451051","0.00591853529688895","0.00247108555837469","0.00353170300100605","0.00208660829017935","0.00530536379751338","0.004120337152974","0.00520628883679127","0.00127233736261751","0.00163319548337572","0.00314435202191084","0.00405383485745677","0.00222482361968482","0.00216097330036769","0.00408217544747629","0.00356745479558045","0.00577899437032395","0.00318002915019962","0.00436802306325262","0.00518875983319304","0.00383797269087611","0.00293459592652567","0.00191025554739204","0.000959188956742034","0.00375324666124352"
"329","LMADR_L TV","0.00406622464223689","0.00878126911236584","0.00884032089426309","0.0104339888735729","0.0106807560226078","0.0151540700895423","0.00404031306001097","0.0101644219475658","0.0120571815395579","0.00817488450701552","0.00793836062987272","0.0108292214113631","0.0122161033213372","0.00779249193331706","0.00925493253954929","0.00985799389128345","0.00977220691688121","0.0104876010184539","0.0132734182442031","0.0123251160438617","0.0107103300154745","0.00967427547819387","0.0233051409592171","0.0146741603405232","0.00614821788760914","0.0130217890200747","0.0113876861726315","0.00780519099737818","0.0132086618101145","0.00858659693490362","0.0127999334484393","0.0181275557004328","0.0105138066321013","0.00826133575779615","0.00438018464539098","0.00990534088972447","0.00738444890140296","0.00863754811191613","0.00780224737510761","0.00860267004056761","0.00771773579978064","0.0177454307513154","0.00686156624210096","0.00676277151518568","0.0132769887840931","0.00755917678802251","0.0137915102774899","0.00342926117621897","0.00951404282366363","0.0125411334548306","0.0195116616669595","0.00679702034152163","0.0101148601940849","0.0115979223150075","0.00485357947266524","0.00453298940627351","0.00749668061088586","0.00779221567304167","0.00887464503982579","0.00552229706377989","0.0053964989699295","0.0140355455634032","0.00782378922629852","0.00979105974203621","0.0128278469055179","0.0132231855391468","0.00865293535352682","0.00581039474464665","0.0108985987652304","0.0115440636252995","0.00712548122817154","0.00886445737925361","0.0108010809663442","0.00569712120247385","0.0153393030779535","0.0109814509565844","0.0112150356957551","0.00276645201931326","0.0058420008541494","0.00681723881994071","0.0113734223700049","0.0042384914059138","0.00473957486049164","0.00449685614821071","0.0118688288957737","0.0116886836479087","0.012558605251608","0.0139695071879764","0.0135530582531488","0.0113091680390692","0.00929485902452039","0.00406833232855016","0.00352451279699303","0.00588987599511801"
"330","LMADR_R TV","0.0053854078036466","0.00675686133043405","0.0154001266502545","0.013804709613421","0.0107544466409179","0.00997275789050242","0.00417588177306304","0.00970575233748904","0.0137682795565029","0.0146053725748915","0.00648356861509194","0.0126309697658949","0.0111494942339141","0.00773411214596109","0.00785559909679281","0.00959818828999126","0.019603287692584","0.0161572301640964","0.00875375807362688","0.00786259963314706","0.0103765604460894","0.00685128655573953","0.0149261861849437","0.0120916513129016","0.00903358795407633","0.0112196478667155","0.0141339145423342","0.010980892155817","0.0101776188913097","0.0106037854789973","0.012364605433626","0.0107662975920096","0.00821081467448563","0.00866475679648149","0.00466504894145059","0.00966809614540907","0.0111448893207534","0.0134824923377596","0.0080158034013018","0.00837390231131167","0.00994568565168793","0.0140769476103776","0.00868612853260663","0.00930661596840243","0.0131730930136673","0.00525029610779423","0.00732191622668223","0.00384048157978303","0.0066699139834524","0.011233670262802","0.0203541697918225","0.00948512461610867","0.0103481831189762","0.0113957910554878","0.0038741120453569","0.00402611021024743","0.00900774834467196","0.00576465893775851","0.00790778743789932","0.00488947920703808","0.00602834142684023","0.0121085058170254","0.0075828521496947","0.0139619803837842","0.0136959599700341","0.0128847566627158","0.0082267993418275","0.0089534555740104","0.0171098282562601","0.00700632029044791","0.0136049929004635","0.00829504491704407","0.0168703146750303","0.00694955152613548","0.0132253859812246","0.012939854297091","0.0148162231665638","0.00360613054639173","0.0058739227448132","0.00866103118288594","0.0124902983416559","0.0061149861670647","0.00349187604988018","0.0116953412456771","0.0112219148807405","0.0162826364527969","0.0089867764323384","0.00702007507454069","0.00959028762576168","0.0123834276193337","0.00631510859350469","0.00582632532384707","0.00420965921250185","0.00810813474257721"
"331","LGMDR TV","0.000944055079487166","0.000538218157318934","0.000730723973961318","0.000668327224431648","0.000760598848020055","0.00155810869796722","0.000388515654298243","0.000630183118820453","0.0006807319164637","0.00092897375967696","0.000957489336556505","0.00108999863500785","0.000930972775851502","0.000688081051779082","0.000839633526015726","0.000641887245871746","0.00141091675932504","0.00117739252152816","0.00133086595498684","0.00094446487200698","0.00110376069846396","0.00101365665047797","0.00183370969906488","0.001272983542885","0.000669515424423851","0.000651868904744135","0.000868208228659212","0.000777995294135442","0.00126255212778057","0.000763422908819261","0.00140385583939654","0.00075552618919251","0.00119857706659576","0.000416827276263237","0.000448732294886105","0.000915062622563754","0.00115778092771247","0.00157301210813982","0.000594606058945629","0.00211488940153933","0.000472304603264594","0.00267059326290054","0.000782239719828275","0.000600604600825143","0.000929917565112247","0.000561504767311601","0.00064174061773869","0.000356562070843507","0.000661958411064474","0.000831927871467454","0.00176467554353047","0.000849084480244606","0.000941656429752925","0.000495915631324566","0.000895163768911485","0.000479573419499126","0.000572466355406466","0.000700906147044228","0.000981335781748101","0.00067107581321576","0.00067030591801686","0.00109523264823808","0.00112488179673046","0.00142193795314354","0.000882054047452939","0.00218492287699441","0.000851554304690262","0.00104431457788754","0.00354565041479989","0.00059333160694741","0.00100572565203638","0.000877302302943284","0.00112061996107092","0.000520486907090798","0.00150292953299212","0.00082083924778928","0.000708512499040026","0.000213746971253092","0.00038081336465131","0.000586794460928103","0.000786480757443673","0.0010932514523771","0.000505841659222931","0.00153440161413779","0.000668296187903646","0.00277634971214341","0.000862240180365915","0.000910091445019096","0.00105593491563678","0.00134131558232164","0.000624325227960809","0.000434177215994477","0.000230037993827745","0.00111965307591669"
"332","SQDTC05 TV","128.963128391228","188.245194970361","381.73580616557","172.344452475734","425.347647249893","691.761878975408","97.5767811033077","239.947677657307","323.418351646551","314.38294883618","374.229816639298","434.24971936262","371.711174101102","315.529466066681","309.888486564004","302.206537097176","705.741415571505","436.99274094576","533.288425984313","570.743939306891","504.65609389567","271.798284553633","701.608887653052","628.684709739988","203.674730655755","251.230882632879","321.733455257386","227.827148266955","585.270278625017","369.751714093481","394.672490484526","370.052342042685","285.737994774183","213.932982437246","106.002448311988","410.462271870877","185.52382339886","260.988055708783","370.798979776197","232.572849587591","271.466595023658","955.016130032909","326.87990606762","300.571142498068","332.397144690336","547.186102645894","253.285099701405","108.76435862998","185.933948386166","513.659854218496","711.046016298557","263.338897711068","288.110541725999","302.666846380249","127.533022975222","137.69813533622","190.034733945956","169.042557671584","191.963105031837","275.284777280461","196.486439002196","213.910405224435","179.93972829767","232.395407300278","307.297376602798","870.636758043339","342.390610960148","767.720724093541","298.834238563519","171.891222002836","440.587022747144","222.116198020748","276.75385380831","344.392506705997","266.643586785594","275.145820660788","308.586904853321","121.416290197082","186.364498907532","230.398345824365","227.435924526228","182.239572074779","141.593305572431","104.239062658461","201.960943953256","314.629195255922","438.425015936657","367.756743309938","485.267725180996","186.310238773612","318.085753621792","256.744031352987","75.1449315594324","118.15381663107"
"333","SQDTC10 TV","75.4942276905107","194.05685349947","193.833182007724","132.753191619919","355.679215728941","404.21381812525","89.7199709524995","151.522888569325","190.62641048512","227.509239469938","162.283253768287","335.951426223352","299.280408041877","184.01844287475","130.221532856238","140.350163333547","282.631200934683","537.879427351287","213.71742867247","223.700984832038","390.41431656574","271.066437008226","277.375996026474","281.373460794577","133.209774140255","201.749341198738","161.896946546647","132.276431655744","313.667519696733","126.820419773361","351.051207645484","166.496276812194","176.622308344328","211.635117283586","59.2109318912318","197.712235331968","177.342707067673","205.258338331764","166.719722090676","143.36981453308","188.351385989766","569.383822266006","246.643394304795","228.032775559439","266.171435325453","172.37999442933","164.115723940781","66.8032125380692","123.607698150572","266.71641583747","311.469931077338","179.93442788254","143.730788719625","137.421996014312","83.9617088369151","91.2205975993408","210.914754524582","170.962411211708","235.116374304633","145.278734430293","158.107247677364","213.10860387883","131.573385463331","149.776779292672","311.647880123998","511.555798267032","224.270872092485","272.969690526532","203.776152852976","136.987327298401","230.512508680584","157.408877084192","241.589537190571","87.1001880578565","272.159711863672","311.119392152758","224.225665583328","58.4410980724836","115.366214624424","131.008563417112","272.162542549723","153.562597246426","93.0981553627037","153.836480465736","152.928332668977","313.182911892122","309.100009844478","341.789171896691","287.094054765115","134.508446603093","172.444185194741","133.772006183204","74.0597645364509","71.6085596915556"
"334","SQDTC90 TV","93.5904748846717","123.298946039685","190.437333902488","96.9379415288207","137.982580088604","238.795540160169","60.5835144593479","166.431779716149","159.526943956951","181.943262202354","135.983443438799","146.819522479047","229.606509335219","58.2085589680952","140.064441891158","132.359492001054","225.199906944345","265.544802637005","190.097546904893","130.92577796636","133.105390696844","129.262224479226","207.556423806666","144.37102616885","129.704857232782","189.842072192146","114.827560930362","129.967928805625","168.491131774686","264.31610876451","140.171700527942","114.117418349246","180.543456512873","110.757629413233","108.815137167925","126.583010447317","152.371888906834","227.9550178525","174.652489453417","401.363101640088","97.8866126401309","160.482773675027","139.82022724485","179.025309986809","165.752433824772","65.0448032718176","100.550981595725","50.7057437598114","82.4357992948052","118.728407875604","213.580995880593","108.227927270466","144.438158680675","137.431344916862","115.750443488792","73.3542526020355","113.530553291294","91.7866799334691","118.492018103291","111.045715464642","85.4873608747485","254.764346600672","113.039454114619","213.699258142246","161.65060139791","219.03916151082","120.698747517806","120.511675327843","371.788024101826","99.3515820998081","231.94813714157","152.561815152384","167.899548166433","171.354222166788","358.876028337149","193.118749920136","191.578926275797","49.6768096036286","81.1514489244798","72.2605942847616","238.897121247204","163.357264637489","52.020711851369","226.69751999779","146.754792709642","439.732577392876","110.010203681694","134.913524061737","144.008698541758","211.525981992865","114.704727455318","80.1019597417557","62.6090694081992","160.930253282599"
"335","SQDTC95 TV","118.323257063725","200.253060048464","202.796594478872","165.651601673838","204.852371728978","279.568160824769","84.698639212978","230.823179917902","149.46400807651","254.297887383533","222.931223815143","188.76213688627","367.360805999246","188.329107445014","213.076962972916","189.820398560365","330.144372067733","360.547560454733","271.377617727744","182.066978919212","257.403804469626","224.34539486639","335.219398949345","314.959305395873","184.818421967659","309.233310779655","221.319295021976","245.572878380251","373.892968006294","324.196318731157","213.271870637564","199.19408514538","329.895408035615","91.5878337319729","134.793483024938","103.619797380772","196.454348525992","304.555774798926","277.824258733211","496.373226211584","167.291719495565","232.824219391468","302.86234509894","199.217496303563","292.446364543802","108.214547201397","166.431595505048","73.1821881212382","231.262892963835","172.582547460431","337.469728821005","179.91700769848","303.089145731455","239.257151487993","354.700956081588","124.102240001598","208.290520177692","171.286919967049","315.002848228303","156.131404649397","133.746187672265","275.51926741426","120.100991167532","327.06203974086","332.725229253753","405.139169935574","148.023031215055","146.177587511206","762.357683028936","133.725396065311","197.050628615805","166.308220748536","305.320586013717","143.13023649521","417.731520736597","279.17939284037","293.710347174418","107.912310079302","136.501940200839","81.9297689583886","171.848197443182","221.681986113901","116.739340282368","301.452131892115","151.014655138409","776.097397137593","131.879613596007","158.968331747352","317.823401491787","474.992825416137","161.488207549447","99.5261485706654","79.9423898907065","345.872608091621"
"336","LU3R05 TV","0.0346626486115456","0.0353607176674522","0.0941052075669664","0.0319332614120235","0.0423106757537254","0.0386038929929434","0.015727926557124","0.0434063452646355","0.0227081987892518","0.034521615673414","0.0381176302430676","0.0587868107967235","0.0345891461591405","0.0374564921464828","0.0305784743881408","0.0905319458434711","0.0566766888253751","0.0450055349077615","0.11623121989998","0.0487546409248062","0.0727755797766234","0.0626232167711945","0.135042783622366","0.136703094942666","0.0247912459084919","0.0440751944871712","0.0245173088890283","0.0487174577766812","0.0470878210387018","0.0792253413144794","0.0873634787959429","0.0459581733998998","0.034520657968705","0.02492160976487","0.0080614848678412","0.02541757083689","0.0353807326670168","0.0674797871701609","0.0537876933805112","0.021296628745289","0.0177828136050057","0.0530641147917379","0.0210813430257613","0.0301486899403862","0.0610271384134327","0.0552952030979483","0.0145613389123146","0.0175750590965645","0.0127383780827704","0.0766874947040363","0.123681906213167","0.0204650387887051","0.0285234996656536","0.0697712934803277","0.0282431682038267","0.0128704754774347","0.0395487724750054","0.0267833585877718","0.0374932822518154","0.0283133582908466","0.0330336276549245","0.0737802887423695","0.0576106712255932","0.0540324024158765","0.0568715022238594","0.0411046381173008","0.0527109429196143","0.0447242100873989","0.0492029697149844","0.0252404716926352","0.0504308683982215","0.0382694378423622","0.0244883994158123","0.021419857582935","0.0620989135358236","0.0500348613667881","0.0494338359791734","0.0252434119246147","0.0136924547192605","0.0378531477484281","0.0369371449835436","0.028316715833831","0.020157311751856","0.0218820874515373","0.0566709254525924","0.0481194470611469","0.0257466721419292","0.0440013976005732","0.0870328331444358","0.0218315429476218","0.0481800707943064","0.0214768178119709","0.0123568236093856","0.0236610803265476"
"337","LU3R10 TV","0.0190549731779918","0.0320507584959481","0.0246145675279731","0.0156433016648751","0.019242123688508","0.0109331127634673","0.00849018531840722","0.0146419177734173","0.0138217897691407","0.0244736971851959","0.0217975040145641","0.0276667954682104","0.0175647446888046","0.0335906194266573","0.0110362303055907","0.0133989126580026","0.030840701137699","0.0515990379706324","0.0212846221228051","0.016621073610399","0.0195624694060006","0.0350767713192663","0.0304392989138605","0.0310089514837796","0.011132859889304","0.0219638194082237","0.0192829526174496","0.0210130118100998","0.019711941196452","0.0222761729632461","0.0387885024372784","0.0207795767935361","0.0161661969368993","0.0129418413526992","0.00482597871825879","0.0126339290299607","0.028656060381917","0.0302603047623983","0.0142615062542413","0.0136606742853978","0.0100673990105646","0.028362778389309","0.0212458719562522","0.0178812200652375","0.0261748963314697","0.00805322746781386","0.0073821873994167","0.00518379643597779","0.00572101152648674","0.0212854447545088","0.0233569820960207","0.00997572331567311","0.0133642613307758","0.0265474052984116","0.00995347997393715","0.0107288750950253","0.015036903913281","0.0182294726086242","0.0196698493524341","0.00908455790911708","0.014738783028251","0.0290327837660491","0.033745605227253","0.0302131956572432","0.0296130631569428","0.0247437402142984","0.0193765221959501","0.0194350691317218","0.0275324516601133","0.0107245240858188","0.0274472501711909","0.0237192814775373","0.0234104012751613","0.00790173225981382","0.044142543226312","0.0296778647114876","0.0227359728141462","0.00647132378519338","0.00684281126311334","0.0258914156989242","0.0257142242491607","0.0167432915114955","0.0134475547100879","0.017161270580821","0.0190097352413901","0.0246453136646189","0.0116049080908607","0.0331148477948918","0.0248097686548998","0.00949066767385439","0.0208934275122618","0.00832107307001151","0.00613401704236159","0.0106829664305636"
"338","LU3R90 TV","0.00851154369201481","0.0131926767914722","0.0222793891685912","0.0115986970781856","0.0243207149577834","0.0169292647043834","0.00692634055675554","0.0116474140371775","0.0339933827741265","0.00902827853158098","0.0109377080522883","0.0226803430051228","0.016883352234215","0.00762487789680479","0.0238104210214955","0.0153123670787107","0.027828040089161","0.0225167731087346","0.0125493402901319","0.0135456903249046","0.0282142470400614","0.0185687410654682","0.0298415133693716","0.013388700136851","0.0102787132734028","0.0155346934744198","0.0113708660095735","0.031593103266686","0.0132465410045178","0.0364736569177607","0.0201137973801497","0.0154078086709005","0.0297462422203262","0.0108041448170668","0.0144677141233539","0.0228026054303921","0.0170429641950605","0.0170581477030489","0.0251450965698843","0.0512436542243498","0.0171355399418868","0.0192070788078628","0.0130962828330428","0.0219573393202238","0.0260316850065908","0.00686485497891715","0.010348764494914","0.00527353797989897","0.0119684288184662","0.0171552335149775","0.0183311412233319","0.0181376175902643","0.0282674384374413","0.0269737935892358","0.0173385381584539","0.0122652011257967","0.0127100928741381","0.0184096715846806","0.0100813698064222","0.0132902924091871","0.00708413758034291","0.0204437987481948","0.0200621658747795","0.0665329437586338","0.0149640586806772","0.0310994039434784","0.0137867827194921","0.0155039242490681","0.0725762565907263","0.0199585293600282","0.0319984023017433","0.0356696194470911","0.0331290301308832","0.0177954034047546","0.0207620614851645","0.0172617430743717","0.0322217079226402","0.00787444992843586","0.0192679707209068","0.00699080641253599","0.0178029326481777","0.0198587656670103","0.0141998012566839","0.0182251400668899","0.0156792934130169","0.0460846965260721","0.00928879577125345","0.0289003325259494","0.016074542186564","0.025735115720325","0.0183699988872996","0.00797252422188587","0.00814053347925411","0.0212701247490332"
"339","LU3R95 TV","0.0201060650990121","0.0220564069727299","0.0367039625790804","0.0256380694195916","0.0514374503125857","0.0258836367826548","0.0124236876979138","0.0327139674876353","0.0254390076590267","0.0152997198055516","0.0341088579928575","0.0288176066472525","0.0350967014911079","0.0342355541900789","0.0403385952406726","0.0311402534150258","0.0659145082477748","0.0626214848073126","0.0248742653593281","0.0315115351652669","0.0400454517123057","0.0287480233317184","0.0890313425624808","0.0344898324948017","0.031822607629715","0.0361847719457668","0.0195879424173091","0.0569457878446746","0.0409361208477525","0.0575692117776826","0.0620308598854097","0.0241306553696361","0.0624741888228023","0.0212638759695883","0.0381246628411184","0.0250882934801818","0.0195996919385963","0.031070883339055","0.0420674292949059","0.0814134690434114","0.0453958064096629","0.030349443231721","0.0408750346449914","0.0295247360125339","0.0784629063082283","0.0147925329555584","0.0235723522551555","0.014165627037617","0.0309296853820071","0.0303760272789722","0.0674986677107604","0.0512591575453196","0.0898204874253323","0.0350593361571533","0.0595314614388917","0.0253181213440884","0.0441753849214656","0.0575414088051276","0.0191399712550926","0.0288102615673564","0.0181263970966563","0.0494367141651084","0.0323972417983982","0.193956881147554","0.0446643875260979","0.055962633143299","0.0252853958953771","0.0259419930152757","0.137593678305407","0.0376783295726167","0.0348313304850243","0.0706831171983883","0.0797937061733354","0.028029300935927","0.0264857460092668","0.0478579400142568","0.0548809643477925","0.009606120851921","0.0380414043453099","0.0125437597719266","0.0236312489625721","0.0350884751161013","0.0269830958970014","0.0360184532155029","0.0320665397037445","0.0926702033581957","0.0228056727123059","0.0424276689580872","0.0509895396357908","0.0446223831663299","0.0186711793438919","0.0249427072442046","0.0169328502168031","0.0364452478619513"
